event_id,origin_id,stage,parent_origin_id,time,lat,lon,depth,mag,magnitude_type,rms,gap,n_picks,erh,erz,method
eslv2026i5ixtyfi,ohdd2026qtl7ya7a,hypodd,ohyp2026u4hjpbs7,2024-01-26T12:58:31.320000Z,13.883922,-89.755444,6.331,2.094,MLc,0.18,174,14,0.0201,0.0222,
eslv2026yib2mqex,ohdd20265ffsbhso,hypodd,ohyp2026mdj6eqnc,2024-01-26T12:58:43.270000Z,13.874983,-89.751717,4.501,1.892,MLc,0.272,162,13,0.0273,0.0353,
eslv20265osvvzjq,ohdd2026vvowhjdn,hypodd,ohyp2026qmcvetht,2024-01-26T12:59:46.960000Z,13.877267,-89.754777,4.929,1.4965,MLc,0.149,197,9,0.0254,0.0175,
eslv2026nt5mq4io,ohdd2026yuettzqc,hypodd,ohyp2026w4rjpodm,2024-01-26T13:00:44.409999Z,13.887375,-89.744857,6.979,1.7498,MLc,0.303,161,13,0.0325,0.0362,
eslv20263ze72niy,ohdd20263akto3be,hypodd,ohyp2026fuusainw,2024-01-26T13:03:02.390000Z,13.875648,-89.757479,5.195,1.3652,MLc,0.145,186,8,0.0306,0.027,
eslv2026gdbpkmp2,ohdd2026gp2oqwzx,hypodd,ohyp20263iyhqxgx,2024-01-26T13:03:11.869999Z,13.880228,-89.745345,4.376,1.7155,MLc,0.3,151,12,0.036,0.0344,
eslv2026va6ke5nz,ohdd2026yyqfig7k,hypodd,ohyp2026uz5fmx43,2024-01-26T13:04:04.019999Z,13.883879,-89.753849,5.64,1.7436,MLc,0.168,170,14,0.0228,0.0204,
eslv2026go6ip3dk,ohdd20266tf6kxw3,hypodd,ohyp2026adniqg5r,2024-01-26T13:04:34.780000Z,13.875781,-89.753711,3.203,0.8689,MLc,0.109,153,6,0.0283,0.0328,
eslv2026cc7lfvzk,ohdd2026a3dgn2u3,hypodd,ohyp2026nc5avhdb,2024-01-26T13:06:20.859999Z,13.873398,-89.756974,4.718,1.1031,MLc,0.146,201,9,0.0263,0.0164,
eslv2026kqqdfyh2,ohdd2026t6o6lyo4,hypodd,ohyp2026edqlugdj,2024-01-26T13:07:04.360000Z,13.873928,-89.755461,4.704,1.4703,MLc,0.167,185,12,0.0292,0.0222,
eslv202653tj74tu,ohdd2026n4lgqpsm,hypodd,ohyp20265mv2fnyh,2024-01-26T13:09:58.770000Z,13.885478,-89.752035,6.337,2.2048,MLc,0.132,170,16,0.0209,0.026,
eslv20263h6pxj2w,ohdd2026o6w7qpy3,hypodd,ohyp20262gxwk53j,2024-01-26T13:12:11.250000Z,13.927125,-89.736019,4.385,1.1218,MLc,0.176,192,6,0.0428,0.0316,
eslv20262l6udxxg,ohdd2026e7fzzgcw,hypodd,ohyp2026e4jxcnco,2024-01-26T13:40:33.520000Z,13.876136,-89.758675,6.298,0.9317,MLc,0.166,179,6,0.0329,0.0243,
eslv2026n23qp7hm,ohdd2026d2jmsfjh,hypodd,ohyp2026fe5rouyr,2024-01-26T15:13:58.390000Z,13.927989,-89.735905,2.822,1.0115,MLc,0.183,265,6,0.0983,0.1058,
eslv20267guurd3d,ohdd20266zigc7fm,hypodd,ohyp2026z5b7gsim,2024-01-26T16:08:48.700000Z,13.876503,-89.756722,5.137,1.4551,MLc,0.156,197,11,0.0271,0.0218,
eslv2026jbiyrd7q,ohdd2026kunegsfi,hypodd,ohyp2026qaxsz3p3,2024-01-26T18:35:46.439999Z,13.874473,-89.756584,4.8,1.3262,MLc,0.207,202,11,0.0226,0.021,
eslv2026xdwzsyth,ohdd2026q5k2z5ml,hypodd,ohyp2026pw4tikux,2024-01-26T20:45:02.160000Z,13.884774,-89.734245,11.966,1.5388,MLc,0.236,167,7,0.0548,0.0525,
eslv2026qe6a5shc,ohdd202632m4yaf5,hypodd,ohyp2026xg5ylxmf,2024-01-26T20:54:06.599999Z,13.857782,-89.730306,2.75,0.6227,MLc,0.214,160,8,0.044,0.0497,
eslv2026foijstmr,ohdd2026jpo7xubc,hypodd,ohyp2026fuypw25a,2024-01-26T21:13:12.480000Z,13.828869,-89.747209,5.044,1.6339,MLc,0.298,241,6,0.0299,0.0368,
eslv2026ra4khkmv,ohdd2026kudd7f7u,hypodd,ohyp2026dqx44kj4,2024-01-26T21:23:07.780000Z,13.837178,-89.759782,8.047,0.8502,MLc,0.148,161,7,0.027,0.0246,
eslv2026j5w5m6b5,ohdd2026srrztsom,hypodd,ohyp2026jjf5k4ed,2024-01-26T21:24:48.880000Z,13.854881,-89.738322,6.221,1.1193,MLc,0.246,178,11,0.0267,0.0338,
eslv2026li734h73,ohdd2026uoigtfci,hypodd,ohyp2026xu4kjqje,2024-01-26T21:26:20.620000Z,13.883833,-89.740584,8.763,2.3618,MLc,0.183,164,12,0.0269,0.0331,
eslv2026ykswvdag,ohdd2026vngd3ky5,hypodd,ohyp2026hww4jbav,2024-01-26T21:47:44.240000Z,13.884222,-89.731714,7.964,1.9706,MLc,0.218,99,14,0.0279,0.0252,
eslv2026hdhvsaaz,ohdd2026yazxklpo,hypodd,ohyp2026qlspf4mr,2024-01-26T22:29:54.880000Z,13.996394,-89.704053,0.533,0.7541,MLc,0.053,289,6,0.0648,0.0635,
eslv2026flnvps7j,ohdd2026duqwgst4,hypodd,ohyp2026a2tfhzbl,2024-01-26T22:50:29.480000Z,13.885471,-89.752848,6.797,2.2622,MLc,0.158,164,18,0.0212,0.0183,
eslv2026mixpa5e7,ohdd2026sa7mjujl,hypodd,ohyp2026ee347xrm,2024-01-28T02:45:34.600000Z,13.875928,-89.726172,7.085,0.4521,MLc,0.135,187,6,0.0343,0.03,
eslv2026d554vy7e,ohdd2026gshieduq,hypodd,ohyp2026w36truck,2024-01-28T18:37:16.879999Z,13.885028,-89.731893,8.642,3.3753,MLc,0.162,99,20,0.0264,0.023,
eslv2026et4h3bap,ohdd2026ekmt5hij,hypodd,ohyp2026zsamkj2c,2024-01-28T18:37:37.740000Z,13.873161,-89.729134,10.988,2.375,MLc,0.212,166,9,0.0359,0.038,
eslv2026owjt63rz,ohdd2026tnv3rsxx,hypodd,ohyp2026ipskjknh,2024-01-28T18:38:11.640000Z,13.884792,-89.730892,8.726,1.6786,MLc,0.128,104,11,0.027,0.0293,
eslv2026jrfpcsap,ohdd2026njaa6hoz,hypodd,ohyp2026aradqp2m,2024-01-28T18:38:25.440000Z,13.884932,-89.730949,8.283,1.8616,MLc,0.183,104,17,0.0226,0.0266,
eslv2026d5v27xmy,ohdd2026g2ooevp6,hypodd,ohyp2026co2yg2fj,2024-01-28T18:39:05.360000Z,13.885208,-89.732471,8.112,3.0056,MLc,0.199,98,20,0.0275,0.0183,
eslv20265jqufpsc,ohdd2026jsterpuw,hypodd,ohyp2026ia77fnem,2024-01-28T18:40:25.579999Z,13.88476,-89.774308,9.023,1.1468,MLc,0.155,129,9,0.0234,0.0199,
eslv2026qk3nidov,ohdd202662j6tjou,hypodd,ohyp2026vnk7ec2r,2024-01-28T18:40:49.719999Z,13.884294,-89.730965,7.766,2.2316,MLc,0.178,97,18,0.0263,0.0237,
eslv2026h3kflrkb,ohdd2026auo5zbav,hypodd,ohyp20263wg6t3qs,2024-01-28T18:42:22.039999Z,13.88401,-89.731217,8.425,4.0051,MLc,0.163,99,22,0.0268,0.0283,
eslv20266doo6zlo,ohdd2026zwwmpqq4,hypodd,ohyp2026kc3s7ctp,2024-01-28T18:42:38.840000Z,13.885431,-89.732438,7.678,3.3448,MLc,0.141,101,15,0.0235,0.0207,
eslv2026bc5xicxc,ohdd20266asq73gz,hypodd,ohyp2026ie33ljpo,2024-01-28T18:43:07.879999Z,13.883659,-89.729956,8.15,3.6682,MLc,0.157,101,22,0.0261,0.0279,
eslv2026nm4p5ziq,ohdd2026crwka22d,hypodd,ohyp20264i4jj4hm,2024-01-28T18:44:11.980000Z,13.879105,-89.734001,9.857,1.7486,MLc,0.177,137,10,0.0259,0.0225,
eslv2026wvrynfeg,ohdd2026ozqwh34t,hypodd,ohyp2026bkwnzd3o,2024-01-28T18:44:19.399999Z,13.885226,-89.731632,8.409,2.3486,MLc,0.223,103,11,0.0274,0.0276,
eslv2026m6mwqe6w,ohdd2026hunnyzac,hypodd,ohyp2026mvo73b3h,2024-01-28T18:44:52.520000Z,13.885113,-89.730583,7.173,1.8521,MLc,0.151,103,16,0.0237,0.0196,
eslv20265kx7rb7q,ohdd2026hnusijve,hypodd,ohyp2026amjbh7dp,2024-01-28T18:45:26.640000Z,13.884178,-89.730184,8.511,,,0.138,100,17,0.0246,0.033,
eslv2026sqpfst7n,ohdd2026z5yeqmml,hypodd,ohyp2026nwhnhfks,2024-01-28T18:48:18.399999Z,13.885745,-89.730379,7.768,1.3499,MLc,0.144,131,10,0.0258,0.0352,
eslv2026yggxhlok,ohdd2026dw4ocsdb,hypodd,ohyp2026iiadvoku,2024-01-28T18:49:20.059999Z,13.885406,-89.730469,8.556,2.1362,MLc,0.139,103,18,0.0249,0.024,
eslv2026g6nxb2wh,ohdd2026jwdkzr7z,hypodd,ohyp20264p3h6mul,2024-01-28T18:49:54.000000Z,13.88526,-89.733162,8.161,1.8895,MLc,0.104,101,16,0.0189,0.0223,
eslv2026em43zaqh,ohdd2026q33bq3e5,hypodd,ohyp2026k6w3hame,2024-01-28T18:50:27.839999Z,13.885356,-89.730965,8.504,1.5041,MLc,0.163,107,15,0.0251,0.0318,
eslv2026t4wloaqz,ohdd2026ak3ps3cf,hypodd,ohyp2026g2knk3fx,2024-01-28T18:50:58.100000Z,13.880908,-89.729118,6.927,1.3219,MLc,0.2,148,10,0.041,0.0377,
eslv202653zuf44o,ohdd2026nsshvwpc,hypodd,ohyp2026h3cokq7q,2024-01-28T18:51:16.539999Z,13.876357,-89.74078,7.982,1.3432,MLc,0.231,147,8,0.0252,0.0232,
eslv2026utpo47oy,ohdd2026ksakvddy,hypodd,ohyp2026vnrcq3oe,2024-01-28T18:51:43.159999Z,13.859242,-89.7448,1.049,1.1773,MLc,0.149,157,8,0.0372,0.05,
eslv2026qqks44ud,ohdd2026o3mu7c74,hypodd,ohyp2026nrsjx4er,2024-01-28T18:52:00.720000Z,13.886404,-89.729224,7.955,1.5058,MLc,0.161,102,13,0.0251,0.0276,
eslv2026253hci6y,ohdd2026iceqfcgv,hypodd,ohyp20267og7u3e5,2024-01-28T18:52:27.559999Z,13.884083,-89.731217,8.188,2.1163,MLc,0.183,102,18,0.0256,0.0236,
eslv20266ecsvhsi,ohdd2026nysfqzh5,hypodd,ohyp202677lxxbec,2024-01-28T18:53:10.099999Z,13.885571,-89.735034,7.508,2.0553,MLc,0.11,232,9,0.0382,0.0261,
eslv2026yhj6hksg,ohdd202672invekc,hypodd,ohyp2026fmcxjuhi,2024-01-28T18:53:19.079999Z,13.90331,-89.706795,7.24,2.1609,MLc,0.059,139,9,0.052,0.0453,
eslv20262vzhtiex,ohdd2026vyye544e,hypodd,ohyp2026hfktcp26,2024-01-28T18:54:16.960000Z,13.881898,-89.736068,10.9,1.8847,MLc,0.173,98,17,0.0274,0.0431,
eslv2026hvwccinp,ohdd2026rogydwjc,hypodd,ohyp2026rgqp6agy,2024-01-28T18:54:26.879999Z,13.865586,-89.732715,16.549,2.4568,MLc,0.17,113,9,0.0224,0.0197,
eslv2026mlgp7dc2,ohdd2026jkavlzp3,hypodd,ohyp2026svcjskav,2024-01-28T18:54:43.259999Z,13.885035,-89.731071,8.572,2.9081,MLc,0.112,103,19,0.0254,0.0258,
eslv2026xfelosa3,ohdd20264yf6lkqe,hypodd,ohyp2026zqsidsgc,2024-01-28T18:55:34.380000Z,13.884546,-89.731885,7.387,1.8142,MLc,0.13,101,18,0.0222,0.022,
eslv2026rkeyoebd,ohdd2026qp2onf2p,hypodd,ohyp2026epyipv5d,2024-01-28T18:56:02.439999Z,13.870125,-89.756681,4.053,1.3232,MLc,0.263,102,10,0.0496,0.0305,
eslv2026lqpmndui,ohdd202673g5kvtz,hypodd,ohyp20265sjo7qcv,2024-01-28T18:56:23.339999Z,13.882882,-89.732357,6.617,1.4928,MLc,0.157,103,16,0.0218,0.0261,
eslv2026yizjtfqz,ohdd2026m4lbd7py,hypodd,ohyp2026aft6647b,2024-01-28T18:58:05.219999Z,13.884414,-89.731071,8.472,2.9875,MLc,0.132,102,12,0.0257,0.0244,
eslv2026cj4iweql,ohdd202622jntdup,hypodd,ohyp2026z6wtmkmo,2024-01-28T18:58:37.020000Z,13.884205,-89.731901,8.387,2.1714,MLc,0.208,102,10,0.0234,0.0242,
eslv2026z53mnwdh,ohdd2026mflqlk32,hypodd,ohyp2026zjkwepnb,2024-01-28T18:58:45.640000Z,13.884342,-89.730868,8.309,2.7269,MLc,0.222,98,12,0.0272,0.0291,
eslv2026imvlr4zf,ohdd2026yznv75wx,hypodd,ohyp2026x7756stw,2024-01-28T18:59:08.519999Z,13.884589,-89.73387,7.4,1.6707,MLc,0.151,133,10,0.0231,0.0219,
eslv2026c7mlivbw,ohdd2026bryeenek,hypodd,ohyp2026thgvemlv,2024-01-28T18:59:29.160000Z,13.871816,-89.729801,13.879,1.8003,MLc,0.191,113,13,0.0273,0.0273,
eslv2026yvjhgezm,ohdd2026fdc2rkmi,hypodd,ohyp20262uooel7o,2024-01-28T19:00:33.399999Z,13.897352,-89.721802,7.172,1.1223,MLc,0.208,158,8,0.0431,0.0359,
eslv2026unov42ff,ohdd2026iokvdrrl,hypodd,ohyp2026ynwz23fc,2024-01-28T19:01:01.520000Z,13.887728,-89.681812,8.473,1.5974,MLc,0.194,115,10,0.0288,0.0206,
eslv2026gj3kpu76,ohdd2026p6ufbadn,hypodd,ohyp2026anq63pdw,2024-01-28T19:02:26.320000Z,13.891717,-89.767057,8.921,1.2855,MLc,0.108,137,11,0.0237,0.0247,
eslv2026dime4h5s,ohdd2026rl6wwiiw,hypodd,ohyp2026w7d2gzi5,2024-01-28T19:02:42.840000Z,13.885034,-89.731291,8.465,1.4371,MLc,0.147,103,15,0.0257,0.0243,
eslv2026mokxwdun,ohdd2026iuuldec2,hypodd,ohyp2026gm3bg3nx,2024-01-28T19:03:52.399999Z,13.88466,-89.732048,8.622,3.2078,MLc,0.169,101,20,0.0263,0.0241,
eslv20267w5dhns7,ohdd2026hlwqr7ek,hypodd,ohyp20263di6jd5f,2024-01-28T19:05:03.120000Z,13.884786,-89.731372,8.579,2.784,MLc,0.172,102,18,0.0262,0.0226,
eslv2026hdqey6qw,ohdd20263ahwftjy,hypodd,ohyp2026xmskcr62,2024-01-28T19:06:30.320000Z,13.928569,-89.719653,10.227,1.1696,MLc,0.117,132,12,0.0213,0.0271,
eslv2026mbgodlwr,ohdd2026gzpqutvc,hypodd,ohyp2026tlt5wtj6,2024-01-28T19:06:52.880000Z,13.870556,-89.729777,14.108,1.7207,MLc,0.156,112,12,0.0283,0.0248,
eslv2026a5t26wbj,ohdd2026nhc7pjqc,hypodd,ohyp2026knmzd7kb,2024-01-28T19:08:56.439999Z,13.883662,-89.733358,8.162,1.2286,MLc,0.191,156,10,0.0248,0.0253,
eslv2026mh76uuip,ohdd2026ws3sd6u3,hypodd,ohyp2026w2qlxmae,2024-01-28T19:15:35.159999Z,13.884834,-89.732373,8.51,1.6379,MLc,0.149,128,14,0.021,0.0205,
eslv2026nr2bnrqm,ohdd20264xnysipf,hypodd,ohyp2026rv2uhfn3,2024-01-28T19:16:55.079999Z,13.885173,-89.732243,8.145,1.76,MLc,0.138,101,15,0.0227,0.0214,
eslv2026osa5c4dr,ohdd2026oa3zknkn,hypodd,ohyp2026lqwdvd7x,2024-01-28T19:19:13.480000Z,13.901246,-89.726506,14.336,0.9163,MLc,0.149,139,9,0.0603,0.0409,
eslv2026xqvraigo,ohdd2026aqangyf2,hypodd,ohyp2026otayi5ey,2024-01-28T19:19:56.840000Z,13.884098,-89.729907,8.585,1.9049,MLc,0.149,105,16,0.026,0.0238,
eslv2026jitmwfgt,ohdd2026v5qri4ee,hypodd,ohyp2026xlvseizg,2024-01-28T19:23:11.720000Z,13.875253,-89.727604,9.326,1.752,MLc,0.338,131,14,0.0383,0.0308,
eslv2026ql27slfv,ohdd2026n6udzocd,hypodd,ohyp20264pzkjszb,2024-01-28T19:23:35.479999Z,13.886035,-89.730103,8.202,1.7322,MLc,0.259,106,13,0.0266,0.0267,
eslv2026rrwvxteo,ohdd2026laugg62z,hypodd,ohyp2026iqmlzbdi,2024-01-28T19:23:47.840000Z,13.885849,-89.729395,8.119,1.4814,MLc,0.168,105,9,0.0284,0.0258,
eslv20266qgyykcg,ohdd2026sndhxdvz,hypodd,ohyp2026ad4eud3g,2024-01-28T19:24:06.240000Z,13.885855,-89.731323,8.321,2.2138,MLc,0.117,99,18,0.0191,0.0228,
eslv2026yerlv77t,ohdd20265t3m2wub,hypodd,ohyp2026ppfd3inc,2024-01-28T19:30:16.800000Z,13.88421,-89.740267,10.917,0.8141,MLc,0.15,155,9,0.0269,0.0209,
eslv2026japuwel2,ohdd2026hk3fftzb,hypodd,ohyp2026sdhcl4qa,2024-01-28T19:31:29.539999Z,13.865856,-89.730648,16.123,1.6316,MLc,0.285,113,13,0.0249,0.0187,
eslv2026ue762juf,ohdd2026c4v6ejul,hypodd,ohyp2026vnov4qxh,2024-01-28T19:35:04.440000Z,13.886377,-89.733236,7.638,1.4062,MLc,0.141,133,11,0.0223,0.0193,
eslv2026mtmchdea,ohdd2026zxexakz6,hypodd,ohyp2026luks4uwq,2024-01-28T19:37:52.240000Z,13.884466,-89.730509,7.366,0.8986,MLc,0.2,163,8,0.0504,0.0367,
eslv2026m5dda7sy,ohdd2026tav2x3iz,hypodd,ohyp2026mod32rfm,2024-01-28T19:39:01.219999Z,13.88517,-89.73361,7.608,0.9314,MLc,0.123,102,10,0.0253,0.0206,
eslv2026o5p72n4d,ohdd2026eoidffri,hypodd,ohyp2026omp667ti,2024-01-28T19:40:48.960000Z,13.877802,-89.736117,5.109,,,0.19,125,8,0.0551,0.131,
eslv2026gpdjqph6,ohdd20263pqjddb3,hypodd,ohyp20265qqy6asb,2024-01-28T19:42:25.920000Z,13.885451,-89.731038,8.317,1.8684,MLc,0.121,99,16,0.0206,0.0216,
eslv20262czm4msq,ohdd2026mazstnsf,hypodd,ohyp2026sjyq7eet,2024-01-28T19:42:58.320000Z,13.88446,-89.730322,8.075,1.4899,MLc,0.188,96,14,0.0267,0.02,
eslv2026ltdewm75,ohdd20267ymri2ev,hypodd,ohyp2026zg7xh6lm,2024-01-28T19:43:51.399999Z,13.883733,-89.730192,8.34,1.1953,MLc,0.186,103,13,0.0237,0.0235,
eslv2026lji7azca,ohdd2026dd6u7t42,hypodd,ohyp202633vyzpyd,2024-01-28T19:45:03.520000Z,13.885051,-89.732625,7.62,1.7589,MLc,0.209,102,11,0.0307,0.0242,
eslv2026szmbj2em,ohdd2026cml6upln,hypodd,ohyp2026njx62qnz,2024-01-28T19:46:25.359999Z,13.884295,-89.7295,8.533,1.2069,MLc,0.176,103,11,0.0239,0.0244,
eslv2026ksw7kj24,ohdd20264t6origm,hypodd,ohyp2026rsvyivn6,2024-01-28T19:46:42.320000Z,13.885374,-89.729012,8.986,1.9695,MLc,0.053,129,9,0.0289,0.0396,
eslv2026bga4b53y,ohdd2026lbzqaoyn,hypodd,ohyp2026nlhgu5xe,2024-01-28T19:47:03.859999Z,13.884864,-89.732837,7.896,1.4603,MLc,0.118,101,16,0.0188,0.018,
eslv2026eb3qyoar,ohdd2026uior2mpm,hypodd,ohyp20266i5a2zyp,2024-01-28T19:49:57.000000Z,13.885548,-89.732495,7.699,1.8477,MLc,0.176,139,12,0.0227,0.0265,
eslv2026xy6l7dbq,ohdd20267xrbxa6d,hypodd,ohyp2026qfpdoxhk,2024-01-28T19:50:20.039999Z,13.885344,-89.730037,8.182,1.7759,MLc,0.131,102,16,0.0199,0.0212,
eslv20265yiki3f6,ohdd2026wjoniplt,hypodd,ohyp2026payi5zvn,2024-01-28T19:51:22.239999Z,13.864811,-89.728516,7.857,1.1277,MLc,0.2,150,9,0.0435,0.0408,
eslv2026r7fay5cs,ohdd2026kkbeetvp,hypodd,ohyp2026c7efkmoy,2024-01-28T19:54:11.419999Z,13.876414,-89.727767,8.81,0.9563,MLc,0.235,146,7,0.0348,0.0314,
eslv2026uudk7fii,ohdd2026mmv3lade,hypodd,ohyp2026rpebfiyo,2024-01-28T19:58:29.820000Z,13.887337,-89.730607,8.916,1.6845,MLc,0.138,129,13,0.0241,0.027,
eslv20265ybd5th2,ohdd2026tnt3uhb3,hypodd,ohyp2026wexznxgn,2024-01-28T19:59:01.919999Z,13.881585,-89.763965,4.471,0.2026,MLc,0.068,271,6,0.0351,0.0233,
eslv2026ahuvgdp5,ohdd2026jimsnyfh,hypodd,ohyp2026gc7nkjt7,2024-01-28T19:59:41.119999Z,13.883843,-89.730396,8.227,1.7987,MLc,0.153,99,17,0.0259,0.0212,
eslv20265js5qyv4,ohdd2026eke7nfv4,hypodd,ohyp2026ndbb7khv,2024-01-28T20:10:20.800000Z,13.885198,-89.730721,8.437,1.5204,MLc,0.137,104,16,0.0225,0.0245,
eslv2026woky66po,ohdd2026ecrfjbhr,hypodd,ohyp2026jodudmez,2024-01-28T20:19:26.120000Z,13.907642,-89.747339,11.133,1.7456,MLc,0.182,162,13,0.0783,0.0785,
eslv2026c3y2xquj,ohdd2026kxjcrub3,hypodd,ohyp2026f57wj4a3,2024-01-28T20:20:08.199999Z,13.88454,-89.733293,6.774,1.5924,MLc,0.137,99,11,0.0262,0.0267,
eslv20265g5ngciv,ohdd2026mdercy4k,hypodd,ohyp2026grq5yb62,2024-01-28T20:20:50.920000Z,13.883851,-89.73195,8.15,2.4043,MLc,0.162,97,18,0.0231,0.0194,
eslv2026kdxpxu5a,ohdd2026wdplbdv2,hypodd,ohyp2026wtu2cc3j,2024-01-28T20:21:03.200000Z,13.888446,-89.730664,5.329,2.1707,MLc,0.163,140,13,0.0275,0.0385,
eslv2026gbnyshqj,ohdd2026acd7xl4y,hypodd,ohyp2026qodgblu5,2024-01-28T20:21:17.940000Z,13.884365,-89.735246,7.048,1.785,MLc,0.106,136,12,0.0177,0.0214,
eslv20265vsh6qzg,ohdd2026xz4rnxvf,hypodd,ohyp2026iihcvg5j,2024-01-28T20:21:49.820000Z,13.883742,-89.730851,7.932,2.4378,MLc,0.288,99,18,0.0277,0.0199,
eslv2026weo63edn,ohdd2026vojwodyk,hypodd,ohyp2026ee3ibmja,2024-01-28T20:22:17.719999Z,13.88506,-89.73339,6.769,2.2537,MLc,0.115,104,15,0.021,0.0193,
eslv2026oqptnvyv,ohdd2026gnehsul7,hypodd,ohyp2026jsp3q4kw,2024-01-28T20:23:28.920000Z,13.884964,-89.731087,8.12,2.1718,MLc,0.161,98,17,0.0246,0.0236,
eslv202632pq3dxn,ohdd2026cs7kuggs,hypodd,ohyp2026bmnixbq5,2024-01-28T20:23:57.240000Z,13.884808,-89.7337,6.681,1.8967,MLc,0.099,104,16,0.0165,0.0212,
eslv20262avldoor,ohdd2026e233ipyy,hypodd,ohyp20264sywuz3p,2024-01-28T20:26:00.940000Z,13.884835,-89.733765,6.73,1.7417,MLc,0.121,101,15,0.0212,0.0196,
eslv2026j77evs27,ohdd2026dp3xrbc5,hypodd,ohyp2026wkqpzbun,2024-01-28T20:26:17.719999Z,13.884445,-89.739518,8.884,1.0497,MLc,0.198,171,8,0.03,0.0333,
eslv2026mjyz7xul,ohdd2026emaj2pk5,hypodd,ohyp2026lis24mko,2024-01-28T20:26:47.000000Z,13.884354,-89.732438,8.176,2.8115,MLc,0.173,97,20,0.0238,0.0161,
eslv2026ohuf4t57,ohdd20265t2bfgmg,hypodd,ohyp20264tv6y33m,2024-01-28T20:31:19.079999Z,13.886449,-89.737158,8.796,1.1808,MLc,0.143,126,8,0.0308,0.03,
eslv2026vo7ehdbs,ohdd2026kxgnbqzj,hypodd,ohyp2026exwyaxfb,2024-01-28T20:32:10.080000Z,13.885825,-89.730306,8.458,1.4618,MLc,0.158,141,10,0.0312,0.0455,
eslv2026drmetovn,ohdd2026fbpbvlzo,hypodd,ohyp2026wub43uww,2024-01-28T20:35:43.119999Z,13.909255,-89.713892,2.691,0.877,MLc,0.141,189,6,0.0253,0.0424,
eslv2026av6uxrcp,ohdd2026ausvcwfm,hypodd,ohyp202666rm6exq,2024-01-28T20:36:03.279999Z,13.863548,-89.734937,5.86,0.9031,MLc,0.252,160,7,0.0307,0.0376,
eslv2026yw46vpvv,ohdd2026lyj3m753,hypodd,ohyp202667pawy3s,2024-01-28T20:38:45.560000Z,13.883261,-89.730998,8.204,2.6904,MLc,0.165,99,19,0.0243,0.0251,
eslv2026iqwgkx2o,ohdd20263cirhn6i,hypodd,ohyp2026rsl573ms,2024-01-28T20:42:10.160000Z,13.881284,-89.731852,10.037,1.3788,MLc,0.245,121,10,0.0287,0.0343,
eslv20262cnjmsfk,ohdd2026urg5b5iz,hypodd,ohyp2026ilktl5cp,2024-01-28T20:49:15.720000Z,13.879632,-89.726465,9.63,0.8548,MLc,0.162,153,8,0.0474,0.0351,
eslv2026snw2unhx,ohdd2026t5bf7slg,hypodd,ohyp2026fremtcpf,2024-01-28T20:50:33.560000Z,13.872411,-89.732227,8.82,0.9764,MLc,0.245,171,11,0.0411,0.0393,
eslv2026nydbhbrr,ohdd2026boz575d2,hypodd,ohyp2026etx5j7pu,2024-01-28T20:56:33.600000Z,13.882827,-89.735579,7.651,1.3263,MLc,0.153,140,12,0.0214,0.0189,
eslv20265dwflbx5,ohdd2026evwoispv,hypodd,ohyp20265jxzprrz,2024-01-28T20:58:52.439999Z,13.883959,-89.731803,8.737,1.324,MLc,0.118,101,13,0.0205,0.0268,
eslv2026f6l4dsqv,ohdd2026axfkh56b,hypodd,ohyp20262mtnra3o,2024-01-28T20:59:27.839999Z,13.941521,-89.78724,7.573,2.2841,MLc,0.222,246,15,0.0818,0.1074,
eslv2026ttqwxgx3,ohdd2026mkq7ltwa,hypodd,ohyp2026agmirilh,2024-01-28T20:59:40.420000Z,13.91147,-89.73042,7.035,1.8796,MLc,0.226,130,10,0.0306,0.0274,
eslv2026nud6qher,ohdd20267irsysos,hypodd,ohyp2026xlt6l5tt,2024-01-28T21:02:05.080000Z,13.885985,-89.732479,6.739,1.4021,MLc,0.169,105,13,0.0266,0.0215,
eslv2026mwvagaow,ohdd20267dlaspf7,hypodd,ohyp20264rflzf53,2024-01-28T21:05:20.000000Z,13.885685,-89.731714,7.988,1.7293,MLc,0.138,101,17,0.0195,0.0193,
eslv2026wuarqsk3,ohdd20263zr6fn3o,hypodd,ohyp2026j73iq525,2024-01-28T21:08:26.039999Z,13.885202,-89.734587,7.464,2.0314,MLc,0.127,138,18,0.02,0.0178,
eslv2026ap42bryz,ohdd2026n6fj2y52,hypodd,ohyp20262v7pa7l2,2024-01-28T21:17:11.599999Z,13.884492,-89.734554,7.492,1.4704,MLc,0.138,139,13,0.0189,0.0168,
eslv2026fjjupvlh,ohdd2026lxvk5rh7,hypodd,ohyp2026sue5ako6,2024-01-28T21:18:10.080000Z,13.880302,-89.738143,10.665,1.3356,MLc,0.282,135,10,0.046,0.0364,
eslv2026oankaf7q,ohdd2026rrms7tgn,hypodd,ohyp2026hfe2jyfo,2024-01-28T21:24:45.479999Z,13.876153,-89.729102,8.684,0.7771,MLc,0.252,151,7,0.0374,0.0293,
eslv2026pq7gdjob,ohdd2026hwmm4uwu,hypodd,ohyp2026uopoj6mp,2024-01-28T21:31:20.399999Z,13.884613,-89.733154,5.353,0.9751,MLc,0.18,166,10,0.0328,0.0425,
eslv2026vn436qqc,ohdd2026uwghvr3l,hypodd,ohyp202655wutxzn,2024-01-28T21:33:54.119999Z,13.88878,-89.72522,9.81,1.0278,MLc,0.126,155,9,0.0325,0.0297,
